Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Math,80,math80_40_1_seed13_StmtReplace_535_494.patch,8,23,0
Math,80,math80_40_1_seed13_StmtReplace_535_494.patch,9,17,0
Math,80,math80_40_1_seed13_StmtReplace_535_494.patch,10,28,2
Math,80,math80_40_1_seed15_StmtDelete_350.patch,1,28,2
Math,80,math80_40_1_seed15_StmtDelete_350.patch,2,20,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,3,24,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,4,27,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,5,26,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,6,18,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,7,29,1
Math,80,math80_40_1_seed15_StmtDelete_350.patch,8,23,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,9,17,0
Math,80,math80_40_1_seed15_StmtDelete_350.patch,10,28,1
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,1,28,5
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,2,20,0
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,3,24,2
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,4,27,2
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,5,26,0
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,6,18,0
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,7,29,1
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,8,23,2
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,9,17,0
Math,80,math80_40_1_seed16_StmtReplace_598_416.patch,10,28,2
Math,80,math80_40_1_seed17_StmtDelete_221.patch,1,28,4
Math,80,math80_40_1_seed17_StmtDelete_221.patch,2,20,0
Math,80,math80_40_1_seed17_StmtDelete_221.patch,3,24,1
Math,80,math80_40_1_seed17_StmtDelete_221.patch,4,27,1
Math,80,math80_40_1_seed17_StmtDelete_221.patch,5,26,0
Math,80,math80_40_1_seed17_StmtDelete_221.patch,6,18,0
Math,80,math80_40_1_seed17_StmtDelete_221.patch,7,29,1
Math,80,math80_40_1_seed17_StmtDelete_221.patch,8,23,1
Math,80,math80_40_1_seed17_StmtDelete_221.patch,9,17,0
Math,80,math80_40_1_seed17_StmtDelete_221.patch,10,28,1
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,1,28,5
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,2,20,0
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,3,24,2
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,4,27,2
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,5,26,0
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,6,18,0
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,7,29,1
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,8,23,2
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,9,17,0
Math,80,math80_40_1_seed19_StmtReplace_552_706.patch,10,28,2
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,1,28,2
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,2,20,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,3,24,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,4,27,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,5,26,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,6,18,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,7,29,1
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,8,23,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,9,17,0
Math,80,math80_40_1_seed1_StmtReplace_540_416.patch,10,28,2
Math,80,math80_40_1_seed2_StmtDelete_533.patch,1,28,2
Math,80,math80_40_1_seed2_StmtDelete_533.patch,2,20,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,3,24,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,4,27,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,5,26,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,6,18,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,7,29,1
Math,80,math80_40_1_seed2_StmtDelete_533.patch,8,23,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,9,17,0
Math,80,math80_40_1_seed2_StmtDelete_533.patch,10,28,2
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,1,28,2
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,2,20,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,3,24,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,4,27,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,5,26,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,6,18,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,7,29,1
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,8,23,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,9,17,0
Math,80,math80_40_1_seed3_StmtReplace_537_40.patch,10,28,2
Math,80,math80_40_1_seed4_StmtDelete_540.patch,1,28,2
Math,80,math80_40_1_seed4_StmtDelete_540.patch,2,20,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,3,24,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,4,27,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,5,26,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,6,18,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,7,29,1
Math,80,math80_40_1_seed4_StmtDelete_540.patch,8,23,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,9,17,0
Math,80,math80_40_1_seed4_StmtDelete_540.patch,10,28,2
Math,80,math80_40_1_seed5_StmtDelete_593.patch,1,28,5
Math,80,math80_40_1_seed5_StmtDelete_593.patch,2,20,0
Math,80,math80_40_1_seed5_StmtDelete_593.patch,3,24,2
Math,80,math80_40_1_seed5_StmtDelete_593.patch,4,27,2
Math,80,math80_40_1_seed5_StmtDelete_593.patch,5,26,0
Math,80,math80_40_1_seed5_StmtDelete_593.patch,6,18,0
Math,80,math80_40_1_seed5_StmtDelete_593.patch,7,29,1
Math,80,math80_40_1_seed5_StmtDelete_593.patch,8,23,2
Math,80,math80_40_1_seed5_StmtDelete_593.patch,9,17,0
Math,80,math80_40_1_seed5_StmtDelete_593.patch,10,28,2
Math,80,math80_40_1_seed6_StmtDelete_581.patch,1,28,4
Math,80,math80_40_1_seed6_StmtDelete_581.patch,2,20,1
Math,80,math80_40_1_seed6_StmtDelete_581.patch,3,24,2
Math,80,math80_40_1_seed6_StmtDelete_581.patch,4,27,1
Math,80,math80_40_1_seed6_StmtDelete_581.patch,5,26,1
Math,80,math80_40_1_seed6_StmtDelete_581.patch,6,18,0
Math,80,math80_40_1_seed6_StmtDelete_581.patch,7,29,2
Math,80,math80_40_1_seed6_StmtDelete_581.patch,8,23,0
Math,80,math80_40_1_seed6_StmtDelete_581.patch,9,17,0
Math,80,math80_40_1_seed6_StmtDelete_581.patch,10,28,1
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,1,28,2
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,2,20,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,3,24,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,4,27,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,5,26,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,6,18,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,7,29,1
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,8,23,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,9,17,0
Math,80,math80_40_1_seed7_StmtReplace_538_581.patch,10,28,2
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,1,28,2
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,2,20,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,3,24,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,4,27,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,5,26,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,6,18,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,7,29,1
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,8,23,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,9,17,0
Math,80,math80_40_1_seed8_StmtReplace_540_504.patch,10,28,2
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,1,28,2
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,2,20,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,3,24,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,4,27,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,5,26,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,6,18,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,7,29,1
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,8,23,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,9,17,0
Math,80,math80_40_1_seed9_StmtReplace_538_871.patch,10,28,2
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,1,28,2
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,2,20,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,3,24,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,4,27,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,5,26,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,6,18,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,7,29,1
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,8,23,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,9,17,0
Math,80,math80_40_2_seed12_StmtReplace_538_38.patch,10,28,2
Math,80,math80_40_2_seed13_StmtDelete_350.patch,1,28,2
Math,80,math80_40_2_seed13_StmtDelete_350.patch,2,20,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,3,24,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,4,27,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,5,26,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,6,18,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,7,29,1
Math,80,math80_40_2_seed13_StmtDelete_350.patch,8,23,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,9,17,0
Math,80,math80_40_2_seed13_StmtDelete_350.patch,10,28,1
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,1,28,2
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,2,20,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,3,24,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,4,27,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,5,26,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,6,18,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,7,29,1
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,8,23,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,9,17,0
Math,80,math80_40_2_seed15_StmtReplace_540_56.patch,10,28,2
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,1,28,2
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,2,20,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,3,24,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,4,27,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,5,26,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,6,18,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,7,29,1
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,8,23,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,9,17,0
Math,80,math80_40_2_seed18_StmtReplace_538_34.patch,10,28,2
Math,80,math80_40_2_seed1_StmtDelete_540.patch,1,28,2
Math,80,math80_40_2_seed1_StmtDelete_540.patch,2,20,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,3,24,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,4,27,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,5,26,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,6,18,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,7,29,1
Math,80,math80_40_2_seed1_StmtDelete_540.patch,8,23,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,9,17,0
Math,80,math80_40_2_seed1_StmtDelete_540.patch,10,28,2
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,1,28,2
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,2,20,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,3,24,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,4,27,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,5,26,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,6,18,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,7,29,1
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,8,23,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,9,17,0
Math,80,math80_40_2_seed2_StmtReplace_533_519.patch,10,28,2
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,1,28,2
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,2,20,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,3,24,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,4,27,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,5,26,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,6,18,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,7,29,1
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,8,23,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,9,17,0
Math,80,math80_40_2_seed3_StmtAppend_416_350.patch,10,28,1
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,1,28,2
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,2,20,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,3,24,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,4,27,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,5,26,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,6,18,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,7,29,1
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,8,23,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,9,17,0
Math,80,math80_40_2_seed5_StmtReplace_535_10.patch,10,28,2
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,1,28,2
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,2,20,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,3,24,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,4,27,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,5,26,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,6,18,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,7,29,1
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,8,23,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,9,17,0
Math,80,math80_40_2_seed6_StmtReplace_532_642.patch,10,28,2
Math,80,math80_40_2_seed7_StmtDelete_537.patch,1,28,2
Math,80,math80_40_2_seed7_StmtDelete_537.patch,2,20,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,3,24,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,4,27,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,5,26,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,6,18,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,7,29,1
Math,80,math80_40_2_seed7_StmtDelete_537.patch,8,23,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,9,17,0
Math,80,math80_40_2_seed7_StmtDelete_537.patch,10,28,2
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,1,28,2
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,2,20,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,3,24,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,4,27,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,5,26,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,6,18,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,7,29,1
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,8,23,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,9,17,0
Math,80,math80_40_2_seed8_StmtReplace_536_735.patch,10,28,2
Math,80,math80_40_2_seed9_StmtDelete_538.patch,1,28,2
Math,80,math80_40_2_seed9_StmtDelete_538.patch,2,20,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,3,24,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,4,27,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,5,26,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,6,18,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,7,29,1
Math,80,math80_40_2_seed9_StmtDelete_538.patch,8,23,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,9,17,0
Math,80,math80_40_2_seed9_StmtDelete_538.patch,10,28,2
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,1,28,2
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,2,20,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,3,24,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,4,27,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,5,26,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,6,18,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,7,29,1
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,8,23,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,9,17,0
Math,80,math80_40_3_seed15_StmtReplace_350_450.patch,10,28,1
Math,80,math80_40_3_seed1_StmtDelete_535.patch,1,28,2
Math,80,math80_40_3_seed1_StmtDelete_535.patch,2,20,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,3,24,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,4,27,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,5,26,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,6,18,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,7,29,1
Math,80,math80_40_3_seed1_StmtDelete_535.patch,8,23,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,9,17,0
Math,80,math80_40_3_seed1_StmtDelete_535.patch,10,28,2
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,1,28,2
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,2,20,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,3,24,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,4,27,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,5,26,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,6,18,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,7,29,1
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,8,23,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,9,17,0
Math,80,math80_40_3_seed20_StmtReplace_538_649.patch,10,28,2
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,1,28,2
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,2,20,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,3,24,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,4,27,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,5,26,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,6,18,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,7,29,1
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,8,23,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,9,17,0
Math,80,math80_40_3_seed2_StmtReplace_537_34.patch,10,28,2
Math,80,math80_40_3_seed3_StmtDelete_540.patch,1,28,2
Math,80,math80_40_3_seed3_StmtDelete_540.patch,2,20,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,3,24,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,4,27,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,5,26,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,6,18,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,7,29,1
Math,80,math80_40_3_seed3_StmtDelete_540.patch,8,23,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,9,17,0
Math,80,math80_40_3_seed3_StmtDelete_540.patch,10,28,2
Math,80,math80_40_3_seed4_StmtDelete_533.patch,1,28,2
Math,80,math80_40_3_seed4_StmtDelete_533.patch,2,20,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,3,24,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,4,27,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,5,26,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,6,18,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,7,29,1
Math,80,math80_40_3_seed4_StmtDelete_533.patch,8,23,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,9,17,0
Math,80,math80_40_3_seed4_StmtDelete_533.patch,10,28,2
Math,80,math80_40_3_seed8_StmtDelete_536.patch,1,28,2
Math,80,math80_40_3_seed8_StmtDelete_536.patch,2,20,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,3,24,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,4,27,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,5,26,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,6,18,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,7,29,1
Math,80,math80_40_3_seed8_StmtDelete_536.patch,8,23,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,9,17,0
Math,80,math80_40_3_seed8_StmtDelete_536.patch,10,28,2
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,1,28,2
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,2,20,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,3,24,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,4,27,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,5,26,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,6,18,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,7,29,1
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,8,23,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,9,17,0
Math,80,math80_40_4_seed10_StmtReplace_538_518.patch,10,28,2
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,1,28,2
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,2,20,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,3,24,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,4,27,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,5,26,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,6,18,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,7,29,1
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,8,23,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,9,17,0
Math,80,math80_40_4_seed11_StmtReplace_538_744.patch,10,28,2
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,1,28,2
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,2,20,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,3,24,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,4,27,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,5,26,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,6,18,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,7,29,1
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,8,23,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,9,17,0
Math,80,math80_40_4_seed12_StmtAppend_538_540.patch,10,28,2
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,1,28,2
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,2,20,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,3,24,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,4,27,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,5,26,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,6,18,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,7,29,1
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,8,23,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,9,17,0
Math,80,math80_40_4_seed17_StmtReplace_536_698.patch,10,28,2
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,1,28,4
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,2,20,1
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,3,24,2
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,4,27,1
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,5,26,1
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,6,18,0
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,7,29,2
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,8,23,0
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,9,17,0
Math,80,math80_40_4_seed19_StmtReplace_587_726.patch,10,28,1
Math,80,math80_40_4_seed2_StmtDelete_537.patch,1,28,2
Math,80,math80_40_4_seed2_StmtDelete_537.patch,2,20,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,3,24,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,4,27,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,5,26,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,6,18,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,7,29,1
Math,80,math80_40_4_seed2_StmtDelete_537.patch,8,23,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,9,17,0
Math,80,math80_40_4_seed2_StmtDelete_537.patch,10,28,2
Math,80,math80_40_4_seed3_StmtDelete_535.patch,1,28,2
Math,80,math80_40_4_seed3_StmtDelete_535.patch,2,20,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,3,24,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,4,27,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,5,26,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,6,18,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,7,29,1
Math,80,math80_40_4_seed3_StmtDelete_535.patch,8,23,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,9,17,0
Math,80,math80_40_4_seed3_StmtDelete_535.patch,10,28,2
Math,80,math80_40_4_seed6_StmtDelete_576.patch,1,28,4
Math,80,math80_40_4_seed6_StmtDelete_576.patch,2,20,0
Math,80,math80_40_4_seed6_StmtDelete_576.patch,3,24,1
Math,80,math80_40_4_seed6_StmtDelete_576.patch,4,27,1
